Year,Town,Residential Type,Serial Number,List Year,Date Recorded,Address,Assessed Value,Sale Amount,Sales Ratio,Location,Lat,Long,BusinessEstablishment,EmploymentData,EmploymentWages,UnemploymentRates
2019,Branford,Single Family,180298,2018,2019-04-29,29 VICTORIA DR,179900.0,310000.0,0.58,POINT (-71.870475 41.721002),-71.870475,41.721002,"1,210","12,847",43716,3.2
2019,Bristol,Single Family,180934,2018,2019-08-07,140 EL TORO DR,156450.0,240000.0,0.65,POINT (-72.9549 41.70443),-72.9549,41.70443,"1,370","22,425",57592,4.1
2019,Branford,Single Family,180326,2018,2019-05-14,18 LINDEN POINT RD,701400.0,1500000.0,0.47,POINT (-72.75045 41.2626),-72.75045,41.2626,"1,210","12,847",43716,3.2
2018,Bridgeport,Condo,180138,2018,2018-10-24,113 KENNEDY DR UNIT #113,58840.0,106000.0,0.56,POINT (-73.22244 41.21448),-73.22244,41.21448,"2,702","42,028",48489,5.7
2018,Norwalk,Single Family,171354,2017,2018-07-30,146 RICHARDS AVE,346600.0,455000.0,0.76,POINT (-73.45133 41.09926),-73.45133,41.09926,"3,610","44,535",79129,3.5
2019,Bridgeport,Condo,181795,2018,2019-08-27,30 STEVENS ST UNIT 202,22850.0,61600.0,0.37,POINT (-73.20375 41.20784),-73.20375,41.20784,"2,775","41,724",48672,5.3
2019,Danbury,Condo,180643,2018,2019-04-15,55 MILL PLAIN RD #6-7,132900.0,228000.0,0.58,POINT (-73.50371 41.39079),-73.50371,41.39079,"2,879","43,897",56811,3.1
2019,Danbury,Single Family,181176,2018,2019-08-26,5 EDGEWOOD ST,196500.0,325000.0,0.6,POINT (-73.47542 41.3934),-73.47542,41.3934,"2,879","43,897",56811,3.1
2019,Fairfield,Single Family,180701,2018,2019-06-11,27 MEMORY LANE,252140.0,376500.0,0.67,POINT (-73.24347 41.16527),-73.24347,41.16527,"2,604","25,749",48334,3.3
2019,Danbury,Single Family,180883,2018,2019-06-19,8 MARBIL RD,150700.0,360000.0,0.42,POINT (-73.47818 41.44044),-73.47818,41.44044,"2,879","43,897",56811,3.1
2019,Fairfield,Single Family,180971,2018,2019-08-19,80 FOUR SEASONS ROAD,490770.0,638000.0,0.77,POINT (-73.23101 41.20878),-73.23101,41.20878,"2,604","25,749",48334,3.3
2019,Bridgeport,Condo,181436,2018,2019-06-19,881 LAFAYETTE BLVD 1F,63040.0,125000.0,0.5,POINT (-73.1921 41.17481),-73.1921,41.17481,"2,775","41,724",48672,5.3
2018,Norwalk,Condo,171129,2017,2018-06-18,81 WOLFPIT AVE UNIT D5,227220.0,349000.0,0.65,POINT (-73.3914 41.12932),-73.3914,41.12932,"3,610","44,535",79129,3.5
2019,Bridgeport,Single Family,180652,2018,2019-01-25,133 PRINCE ST,80270.0,94900.0,0.85,POINT (-73.16103 41.18971),-73.16103,41.18971,"2,775","41,724",48672,5.3
2019,Stamford,Single Family,1801131,2018,2019-06-05,115 COLONIAL ROAD UNIT37,80648.0,586118.0,0.14,POINT (-73.53019 41.07029),-73.53019,41.07029,"6,149","76,212",105279,3.2
2018,Bridgeport,Condo,180301,2018,2018-11-19,13 TERESA PLACE UNIT #7,67870.0,158000.0,0.43,POINT (-73.2261 41.21152),-73.2261,41.21152,"2,702","42,028",48489,5.7
2019,Milford,Single Family,181428,2018,2019-08-12,32 ORIENT AVE,164000.0,213000.0,0.77,POINT (-73.08547 41.20144),-73.08547,41.20144,"2,134","28,025",44964,3.3
2018,Bristol,Single Family,180094,2018,2018-10-30,355 HILL ST,173740.0,126500.0,1.37,POINT (-72.97453891055977 41.6907999),-72.97453891,41.6907999,"1,353","22,349",56130,4.3
2019,Bridgeport,Single Family,181505,2018,2019-07-02,47 LENOX AVE,108120.0,190000.0,0.57,POINT (-73.21382 41.17096),-73.21382,41.17096,"2,775","41,724",48672,5.3
2019,Farmington,Condo,18462,2018,2019-09-20,10 LILAC LA,151880.0,220000.0,0.69,POINT (-72.87353 41.73136),-72.87353,41.73136,"1,415","32,138",73373,2.7
2019,Bristol,Single Family,180964,2018,2019-08-14,171 INDIAN TRAIL,136290.0,257000.0,0.53,POINT (-72.95767 41.64691),-72.95767,41.64691,"1,370","22,425",57592,4.1
2019,Greenwich,Single Family,180669,2018,2019-07-01,64 HAWTHORNE ST NORTH,908040.0,1400000.0,0.65,POINT (-73.66157 41.0364),-73.66157,41.0364,"4,224","33,697",116476,2.8
2019,Farmington,Single Family,18306,2018,2019-06-10,3 INWOOD LA,219440.0,325000.0,0.68,POINT (-72.88628 41.70423),-72.88628,41.70423,"1,415","32,138",73373,2.7
2018,Norwalk,Single Family,171018,2017,2018-05-29,33 PONUS AVE,180460.0,105000.0,1.72,POINT (-73.43396 41.12671),-73.43396,41.12671,"3,610","44,535",79129,3.5
2018,Glastonbury,Single Family,180020,2018,2018-10-09,283 HOUSE ST,138700.0,224500.0,0.62,POINT (-72.60482 41.72245),-72.60482,41.72245,"1,522","17,188",52670,2.7
2019,Glastonbury,Single Family,180300,2018,2019-03-29,80 ADDISON RD,96500.0,80000.0,1.21,POINT (-72.5772969 41.7193652),-72.5772969,41.7193652,"1,576","17,221",54651,2.5
2019,Bridgeport,Condo,180715,2018,2019-02-05,3200 MADISON AVE UNIT 13,68860.0,100000.0,0.69,POINT (-73.22722 41.21763),-73.22722,41.21763,"2,775","41,724",48672,5.3
2018,Meriden,Single Family,180161,2018,2018-12-07,136 SPRING ST,66290.0,44850.0,1.48,POINT (-73.1373589 41.8085238),-73.1373589,41.8085238,"1,395","23,253",42945,4.5
2019,Bridgeport,Condo,181561,2018,2019-07-15,459 HOOKER RD,103540.0,217500.0,0.48,POINT (-73.16815 41.22083),-73.16815,41.22083,"2,775","41,724",48672,5.3
2018,Milford,Condo,180380,2018,2018-10-23,43 SEABREEZE AVE,195350.0,278000.0,0.7,POINT (-73.00584 41.22263),-73.00584,41.22263,"2,146","27,614",44750,3.5
2019,Milford,Single Family,181518,2018,2019-09-03,203 PLAINS RD,184470.0,188000.0,0.98,POINT (-73.08085 41.22241),-73.08085,41.22241,"2,134","28,025",44964,3.3
2018,Norwalk,Single Family,170758,2017,2018-03-23,310 ROWAYTON AVE,464820.0,470000.0,0.99,POINT (-73.44518 41.07804),-73.44518,41.07804,"3,610","44,535",79129,3.5
2019,Fairfield,Condo,180395,2018,2019-03-04,1185 STRATFIELD ROAD,147630.0,242000.0,0.61,POINT (-73.2361 41.19711),-73.2361,41.19711,"2,604","25,749",48334,3.3
2018,Fairfield,Single Family,180132,2018,2018-11-19,187 WARWICK AVENUE,374710.0,611000.0,0.61,POINT (-73.2239 41.19613),-73.2239,41.19613,"2,557","25,357",48095,3.4
2019,Fairfield,Condo,180775,2018,2019-07-02,177 FEDERAL STREET,362040.0,532500.0,0.68,POINT (-73.25322 41.22326),-73.25322,41.22326,"2,604","25,749",48334,3.3
2018,Milford,Single Family,180427,2018,2018-11-02,286 FIRST AVE,367280.0,599999.0,0.61,POINT (-73.0972 41.18177),-73.0972,41.18177,"2,146","27,614",44750,3.5
2017,Norwalk,Single Family,170221,2017,2017-12-01,6 FINLEY ST,206100.0,290000.0,0.71,POINT (-73.42683 41.11373),-73.42683,41.11373,"3,492","44,681",85825,4
2019,Farmington,Condo,18241,2018,2019-05-03,22-C GREENBRIAR DR,110830.0,123000.0,0.9,POINT (-72.8478453 41.7424048),-72.8478453,41.7424048,"1,415","32,138",73373,2.7
2018,Milford,Single Family,180513,2018,2018-11-27,23 OLDROYD ST,143260.0,234000.0,0.61,POINT (-73.09505 41.20656),-73.09505,41.20656,"2,146","27,614",44750,3.5
2019,Bridgeport,Single Family,181824,2018,2019-08-30,1781 CENTRAL AVE,43610.0,62500.0,0.7,POINT (-73.16753 41.19149),-73.16753,41.19149,"2,775","41,724",48672,5.3
2018,Norwalk,Single Family,171218,2017,2018-07-02,23 HARRIS ST,231750.0,390000.0,0.59,POINT (-73.43561 41.12947),-73.43561,41.12947,"3,610","44,535",79129,3.5
2018,Glastonbury,Condo,180154,2018,2018-12-14,324 GRISWOLD ST,130000.0,115000.0,1.13,POINT (-72.59999 41.72426),-72.59999,41.72426,"1,522","17,188",52670,2.7
2019,Meriden,Single Family,180519,2018,2019-05-01,642 HANOVER RD,95620.0,12000.0,7.97,POINT (-72.82245 41.5294),-72.82245,41.5294,"1,420","22,728",44452,4.3
2019,Greenwich,Single Family,180589,2018,2019-06-11,11 CROSS LANE,441420.0,749000.0,0.59,POINT (-73.60191 41.03587),-73.60191,41.03587,"4,224","33,697",116476,2.8
2019,Farmington,Single Family,18121,2018,2019-01-08,39 MOHAWK DR,132800.0,154000.0,0.86,POINT (-72.8406472 41.4725611),-72.8406472,41.4725611,"1,415","32,138",73373,2.7
2018,Fairfield,Single Family,180224,2018,2018-12-21,50 OXFORD ROAD,445410.0,500000.0,0.89,POINT (-73.29451 41.13675),-73.29451,41.13675,"2,557","25,357",48095,3.4
2019,Bristol,Single Family,180612,2018,2019-04-30,20 JOSEPH ST,120750.0,245900.0,0.49,POINT (-72.91308 41.66577),-72.91308,41.66577,"1,370","22,425",57592,4.1
2019,Branford,Single Family,180537,2018,2019-08-28,56 ALPS RD,179000.0,290000.0,0.62,POINT (-72.83539 41.27152),-72.83539,41.27152,"1,210","12,847",43716,3.2
2019,Glastonbury,Condo,180475,2018,2019-06-13,38 RAMBLING BROOK LN C6,68900.0,100000.0,0.69,POINT (-72.572 41.71816),-72.572,41.71816,"1,576","17,221",54651,2.5
2018,Norwalk,Condo,170914,2017,2018-05-01,78 LEDGEBROOK DR UNIT 14/06,216800.0,310000.0,0.7,POINT (-73.43946 41.10681),-73.43946,41.10681,"3,610","44,535",79129,3.5
2019,Branford,Single Family,180559,2018,2019-09-05,18 LOMARTRA LA,108000.0,551180.0,0.2,POINT (-72.7668 41.29032),-72.7668,41.29032,"1,210","12,847",43716,3.2
2019,Branford,Condo,180189,2018,2019-02-06,194 TURTLE BAY DR,181800.0,226000.0,0.8,POINT (-72.83543 41.25978),-72.83543,41.25978,"1,210","12,847",43716,3.2
2019,Bridgeport,Condo,181528,2018,2019-07-08,85 BROOKSIDE AVE,98500.0,112000.0,0.88,POINT (-73.0711857 41.4875681),-73.0711857,41.4875681,"2,775","41,724",48672,5.3
2019,Branford,Condo,180292,2018,2019-04-25,10D PINEVIEW,64800.0,49500.0,1.31,POINT (-72.8139029 41.307058),-72.8139029,41.307058,"1,210","12,847",43716,3.2
2019,Bridgeport,Condo,180913,2018,2019-03-14,3715 MAIN ST UNIT #307,51040.0,10000.0,5.1,POINT (-73.21013 41.21177),-73.21013,41.21177,"2,775","41,724",48672,5.3
2018,Farmington,Single Family,18058,2018,2018-11-16,5 BRIGHTON WAY,1120020.0,2300000.0,0.49,POINT (-72.84395 41.75953),-72.84395,41.75953,"1,374","32,266",70123,3
2019,Bristol,Single Family,180820,2018,2019-07-03,58 PRESTON RD,89040.0,92500.0,0.96,POINT (-72.91354 41.67291),-72.91354,41.67291,"1,370","22,425",57592,4.1
2018,Bristol,Single Family,180087,2018,2018-10-29,341 VILLAGE ST,284690.0,435000.0,0.65,POINT (-72.8872312 41.6494118),-72.8872312,41.6494118,"1,353","22,349",56130,4.3
2019,Meriden,Condo,180967,2018,2019-09-30,169 CROWN VLG,26180.0,51000.0,0.51,POINT (-72.80319 41.53306),-72.80319,41.53306,"1,420","22,728",44452,4.3
2019,Hamden,Single Family,180703,2018,2019-07-09,434 DENSLOW HILL RD,185500.0,274000.0,0.68,POINT (-72.93131 41.3768),-72.93131,41.3768,"1,706","20,577",41117,3.3
2019,Meriden,Single Family,180548,2018,2019-05-14,185 MILLER AVE,289730.0,355000.0,0.82,POINT (-72.78367 41.51295),-72.78367,41.51295,"1,420","22,728",44452,4.3
2018,Bristol,Single Family,180254,2018,2018-12-20,70 LINCOLN ST,104650.0,180000.0,0.58,POINT (-72.94511465 41.68286355),-72.94511465,41.68286355,"1,353","22,349",56130,4.3
2019,Danbury,Single Family,180710,2018,2019-05-08,5 TERRE HAUTE RD,154000.0,276000.0,0.56,POINT (-73.4634096 41.3757452),-73.4634096,41.3757452,"2,879","43,897",56811,3.1
2019,Branford,Single Family,180553,2018,2019-09-03,49 SUMMER ISLAND RD,207300.0,152000.0,1.36,POINT (-72.81487 41.25082),-72.81487,41.25082,"1,210","12,847",43716,3.2
2019,Danbury,Single Family,180696,2018,2019-05-06,POCONO POINT RD,203875.0,83000.0,2.46,POINT (-73.4340097 41.460811),-73.4340097,41.460811,"2,879","43,897",56811,3.1
2019,Fairfield,Single Family,180734,2018,2019-06-18,54 KENWOOD AVENUE,224420.0,385000.0,0.58,POINT (-73.23875 41.15581),-73.23875,41.15581,"2,604","25,749",48334,3.3
2018,Farmington,Condo,18042,2018,2018-11-01,129 WELLINGTON DR,75860.0,110000.0,0.69,POINT (-72.84157 41.71186),-72.84157,41.71186,"1,374","32,266",70123,3
2019,Bridgeport,Single Family,181860,2018,2019-09-05,10 BURR CT,89160.0,129000.0,0.69,POINT (-73.2197668 41.1661308),-73.2197668,41.1661308,"2,775","41,724",48672,5.3
2019,Hamden,Single Family,180524,2018,2019-05-21,1558 WHITNEY AVE,186900.0,297000.0,0.63,POINT (-72.91124 41.35639),-72.91124,41.35639,"1,706","20,577",41117,3.3
2018,Hamden,Single Family,180069,2018,2018-10-29,479 PINE ROCK AVE,99890.0,143000.0,0.7,POINT (-72.94568 41.3469),-72.94568,41.3469,"1,686","20,623",40490,3.6
2019,Fairfield,Single Family,180946,2018,2019-08-15,1945 NORTH STREET,791910.0,1012000.0,0.78,POINT (-73.30235 41.21252),-73.30235,41.21252,"2,604","25,749",48334,3.3
2017,Norwalk,Single Family,170088,2017,2017-10-23,15 SAWMILL RD,358120.0,548000.0,0.65,POINT (-73.40675 41.12487),-73.40675,41.12487,"3,492","44,681",85825,4
2019,Bridgeport,Single Family,181642,2018,2019-07-29,29 OLIVER ST,101530.0,110000.0,0.92,POINT (-73.21702 41.22192),-73.21702,41.22192,"2,775","41,724",48672,5.3
2019,Bridgeport,Single Family,181984,2018,2019-09-26,307 REMINGTON ST,51910.0,58800.0,0.88,POINT (-73.1666145 41.1975921),-73.1666145,41.1975921,"2,775","41,724",48672,5.3
2018,Fairfield,Single Family,180233,2018,2018-12-27,78 OSBORNE LANE,567770.0,575000.0,0.99,POINT (-73.29399 41.14173),-73.29399,41.14173,"2,557","25,357",48095,3.4
2019,Branford,Single Family,180239,2018,2019-03-26,41 FLYING POINT RD,1034200.0,2250000.0,0.46,POINT (-72.7497 41.25922),-72.7497,41.25922,"1,210","12,847",43716,3.2
2018,Bridgeport,Single Family,180132,2018,2018-10-23,28 LAKESIDE DR,130090.0,225000.0,0.58,POINT (-73.20141 41.22237),-73.20141,41.22237,"2,702","42,028",48489,5.7
2018,Branford,Single Family,180001,2018,2018-10-01,8 WOODVALE RD,232300.0,360000.0,0.65,POINT (-72.7999094 41.2772347),-72.7999094,41.2772347,"1,182","12,853",41548,3.4
2019,Glastonbury,Condo,180424,2018,2019-05-23,30 MEADOWRUE DR,109000.0,164000.0,0.66,POINT (-72.58758 41.72476),-72.58758,41.72476,"1,576","17,221",54651,2.5
2019,Bridgeport,Single Family,181212,2018,2019-05-09,94 WEDGEWOOD PLACE,122160.0,170000.0,0.72,POINT (-73.20991 41.22431),-73.20991,41.22431,"2,775","41,724",48672,5.3
2019,Branford,Single Family,180578,2018,2019-09-17,525 EAST MAIN ST LOT 14,18900.0,28000.0,0.68,POINT (-72.76864 41.29848),-72.76864,41.29848,"1,210","12,847",43716,3.2
2019,Milford,Single Family,180804,2018,2019-03-15,119 QUIRK RD,222450.0,380000.0,0.59,POINT (-73.00632 41.2398),-73.00632,41.2398,"2,134","28,025",44964,3.3
2019,Glastonbury,Single Family,180642,2018,2019-08-12,115 FERN ST,284100.0,420000.0,0.68,POINT (-72.4681075 41.7077683),-72.4681075,41.7077683,"1,576","17,221",54651,2.5
2017,Norwalk,Single Family,170265,2017,2017-12-13,17 BROOKHILL LN,342810.0,485000.0,0.71,POINT (-73.40957 41.14063),-73.40957,41.14063,"3,492","44,681",85825,4
2019,Bristol,Single Family,180536,2018,2019-04-03,118 EL TORO DR,216720.0,352000.0,0.62,POINT (-72.955417 41.7046847),-72.955417,41.7046847,"1,370","22,425",57592,4.1
2018,Danbury,Single Family,180179,2018,2018-11-13,25 WESTVIEW DR,222800.0,350000.0,0.64,POINT (-73.42292 41.39454),-73.42292,41.39454,"2,852","43,946",54944,3.2
2018,Norwalk,Single Family,171426,2017,2018-08-13,99 MURRAY ST,326770.0,549000.0,0.6,POINT (-72.6437802 41.5297483),-72.6437802,41.5297483,"3,610","44,535",79129,3.5
2019,Glastonbury,Single Family,180293,2018,2019-03-26,16 PRINCETON LN,184700.0,265000.0,0.7,POINT (-72.5683433 41.7294018),-72.5683433,41.7294018,"1,576","17,221",54651,2.5
2019,Meriden,Single Family,180482,2018,2019-04-22,158 REYNOLDS DR,133420.0,225000.0,0.59,POINT (-72.77258 41.55415),-72.77258,41.55415,"1,420","22,728",44452,4.3
2019,Danbury,Condo,181033,2018,2019-07-22,1706 EATON CT,181300.0,325000.0,0.56,POINT (-73.42651950160912 41.42171361316103),-73.4265195,41.42171361,"2,879","43,897",56811,3.1
2019,Bristol,Single Family,180855,2018,2019-07-18,91 VALMORE RD,160300.0,330000.0,0.49,POINT (-72.92604 41.6981),-72.92604,41.6981,"1,370","22,425",57592,4.1
2018,Bristol,Single Family,180262,2018,2018-12-21,24 STEWART ST,100730.0,140000.0,0.72,POINT (-72.772228 41.6837401),-72.772228,41.6837401,"1,353","22,349",56130,4.3
2019,Hamden,Single Family,180588,2018,2019-06-10,89 HILLVIEW AVE,122080.0,196900.0,0.62,POINT (-72.92085 41.38133),-72.92085,41.38133,"1,706","20,577",41117,3.3
2019,Bridgeport,Single Family,180687,2018,2019-01-31,97 ROSEWOOD PLACE,108710.0,134000.0,0.81,POINT (-73.17506 41.21895),-73.17506,41.21895,"2,775","41,724",48672,5.3
2019,Bristol,Single Family,180987,2018,2019-08-22,77 OVERLOOK AVE,76720.0,48000.0,1.6,POINT (-72.8877221 41.6670363),-72.8877221,41.6670363,"1,370","22,425",57592,4.1
2019,Danbury,Single Family,181290,2018,2019-09-25,9 HICKORY ST,98400.0,140000.0,0.7,POINT (-73.4468755 41.412009),-73.4468755,41.412009,"2,879","43,897",56811,3.1
2019,Danbury,Single Family,181290,2018,2019-09-25,9 HICKORY ST,98400.0,140000.0,0.7,POINT (-72.06854575 41.53307525),-72.06854575,41.53307525,"2,879","43,897",56811,3.1
2018,Norwalk,Single Family,170947,2017,2018-05-10,56 COUNTY ST,233980.0,420000.0,0.56,POINT (-73.39074 41.12368),-73.39074,41.12368,"3,610","44,535",79129,3.5
2019,Bridgeport,Single Family,181116,2018,2019-04-25,39 CLEARVIEW DR,98440.0,160000.0,0.62,POINT (-73.4914403 41.3395638),-73.4914403,41.3395638,"2,775","41,724",48672,5.3
2019,Milford,Single Family,180978,2018,2019-04-22,263 BAXTER LN,212830.0,329000.0,0.65,POINT (-73.01597 41.22462),-73.01597,41.22462,"2,134","28,025",44964,3.3
2018,Glastonbury,Condo,180050,2018,2018-10-30,337 CAVAN LN,174900.0,243000.0,0.72,POINT (-72.57207 41.71358),-72.57207,41.71358,"1,522","17,188",52670,2.7
2019,Farmington,Single Family,18222,2018,2019-04-26,24 MOUNTAIN RD,449310.0,375000.0,1.2,POINT (-72.82599 41.72039),-72.82599,41.72039,"1,415","32,138",73373,2.7
2019,Milford,Single Family,181310,2018,2019-07-12,71 LEXINGTON WAY NORTH,308530.0,490000.0,0.63,POINT (-73.08269 41.24074),-73.08269,41.24074,"2,134","28,025",44964,3.3
2019,Danbury,Condo,180596,2018,2019-03-28,60 NABBY RD #30,195900.0,295000.0,0.66,POINT (-73.42455 41.43034),-73.42455,41.43034,"2,879","43,897",56811,3.1
2018,Bristol,Single Family,180024,2018,2018-10-10,37 IROQUOIS RD,142870.0,232000.0,0.62,POINT (-72.95769 41.64391),-72.95769,41.64391,"1,353","22,349",56130,4.3
2019,Meriden,Single Family,180313,2018,2019-02-12,7 SAGAMORE ROAD,94640.0,170000.0,0.56,POINT (-72.76576 41.54251),-72.76576,41.54251,"1,420","22,728",44452,4.3
2018,Norwalk,Single Family,170431,2017,2018-02-01,8 SHADOW LN,349980.0,342000.0,1.02,POINT (-73.4139836 41.1501232),-73.4139836,41.1501232,"3,610","44,535",79129,3.5
2019,Branford,Single Family,180590,2018,2019-09-24,30 BROOKWOOD DR,193300.0,270000.0,0.72,POINT (-72.81722 41.31216),-72.81722,41.31216,"1,210","12,847",43716,3.2
2019,Meriden,Single Family,180940,2018,2019-09-20,102 BAKER AVE,70980.0,125000.0,0.57,POINT (-72.83347 41.51623),-72.83347,41.51623,"1,420","22,728",44452,4.3
2018,Norwalk,Single Family,171041,2017,2018-06-01,14 NEWTOWN TER,439420.0,635000.0,0.69,POINT (-73.4023 41.12787),-73.4023,41.12787,"3,610","44,535",79129,3.5
2019,Danbury,Condo,180545,2018,2019-03-11,20 PUTNAM LA,94500.0,462304.0,0.2,POINT (-73.43494 41.38021),-73.43494,41.38021,"2,879","43,897",56811,3.1
2019,Danbury,Single Family,180743,2018,2019-05-20,6 SOCIETY HILL,371900.0,505000.0,0.74,POINT (-73.48265 41.4439),-73.48265,41.4439,"2,879","43,897",56811,3.1
2019,Greenwich,Single Family,180569,2018,2019-06-04,138 LOCKWOOD RD,2052260.0,2515000.0,0.82,POINT (-73.57428 41.03812),-73.57428,41.03812,"4,224","33,697",116476,2.8
2018,Bridgeport,Condo,180385,2018,2018-12-04,1492 NORTH AVE UNIT 108,37640.0,70000.0,0.54,POINT (-73.20366 41.18595),-73.20366,41.18595,"2,702","42,028",48489,5.7
2018,Norwalk,Condo,170952,2017,2018-05-11,33 NORTH WATER ST UNIT A/410,494280.0,685000.0,0.72,POINT (-73.41633 41.10005),-73.41633,41.10005,"3,610","44,535",79129,3.5
2018,Bridgeport,Condo,180146,2018,2018-10-24,113 KENNEDY DR UNIT #113,58840.0,106000.0,0.56,POINT (-73.22244 41.21448),-73.22244,41.21448,"2,702","42,028",48489,5.7
2019,Branford,Single Family,180580,2018,2019-09-17,27 STONE ST,242200.0,390000.0,0.62,POINT (-73.4410957 41.3903686),-73.4410957,41.3903686,"1,210","12,847",43716,3.2
2018,Hamden,Single Family,180157,2018,2018-11-28,55 DESSA DR,169610.0,219000.0,0.77,POINT (-72.90803 41.35727),-72.90803,41.35727,"1,686","20,623",40490,3.6
2018,Bridgeport,Single Family,180329,2018,2018-11-26,354 THORME ST,113300.0,208000.0,0.54,POINT (-73.21228 41.20657),-73.21228,41.20657,"2,702","42,028",48489,5.7
2018,Norwalk,Condo,171465,2017,2018-08-20,267 WEST CEDAR ST UNIT 1C,177680.0,280000.0,0.63,POINT (-73.44219 41.10291),-73.44219,41.10291,"3,610","44,535",79129,3.5
2019,Farmington,Condo,18230,2018,2019-04-30,4 GRANDVIEW DR UNIT 49B,53460.0,65000.0,0.82,POINT (-72.85013 41.74052),-72.85013,41.74052,"1,415","32,138",73373,2.7
2017,Norwalk,Single Family,170314,2017,2017-12-26,13 WEATHER BELL DR,484890.0,740000.0,0.66,POINT (-73.3899 41.1649),-73.3899,41.1649,"3,492","44,681",85825,4
2019,Hamden,Single Family,180339,2018,2019-03-05,153 HILL ST,146720.0,203000.0,0.72,POINT (-72.93728 41.3857),-72.93728,41.3857,"1,706","20,577",41117,3.3
2019,Bristol,Condo,180529,2018,2019-04-02,365 ALLENTOWN RD UN39,180320.0,269900.0,0.67,POINT (-72.9799 41.65337),-72.9799,41.65337,"1,370","22,425",57592,4.1
2019,Milford,Single Family,180669,2018,2019-01-16,184 WEST AVE,153550.0,59000.0,2.6,POINT (-73.09744 41.2126),-73.09744,41.2126,"2,134","28,025",44964,3.3
2019,Bridgeport,Condo,181127,2018,2019-04-29,19 CANTERBURY RD,74160.0,158500.0,0.47,POINT (-73.22524 41.21221),-73.22524,41.21221,"2,775","41,724",48672,5.3
2019,Bristol,Single Family,180895,2018,2019-07-26,42 MERRIMAN ST,154700.0,90000.0,1.72,POINT (-72.94271540253071 41.6792606),-72.9427154,41.6792606,"1,370","22,425",57592,4.1
2019,Branford,Condo,180252,2018,2019-04-02,52 MANORWOOD DR,112900.0,145000.0,0.78,POINT (-72.79926565451538 41.29186176169016),-72.79926565,41.29186176,"1,210","12,847",43716,3.2
2019,Fairfield,Single Family,180462,2018,2019-03-28,3725 REDDING ROAD,579460.0,865000.0,0.67,POINT (-73.3179 41.20842),-73.3179,41.20842,"2,604","25,749",48334,3.3
2018,Norwalk,Single Family,171261,2017,2018-07-11,20 BARTLETT MNR,209410.0,449900.0,0.47,POINT (-73.43351 41.12488),-73.43351,41.12488,"3,610","44,535",79129,3.5
2018,Bridgeport,Condo,180317,2018,2018-11-21,2370 NORTH AVE UNIT 7B,53490.0,63000.0,0.85,POINT (-73.21628 41.17892),-73.21628,41.17892,"2,702","42,028",48489,5.7
2018,Branford,Single Family,180069,2018,2018-11-08,23 THIMBLE FARMS RD,673800.0,560000.0,1.2,POINT (-72.76916 41.26721),-72.76916,41.26721,"1,182","12,853",41548,3.4
2019,Bristol,Single Family,181008,2018,2019-08-28,70 TREBLE RD,170380.0,259900.0,0.66,POINT (-72.97598 41.70872),-72.97598,41.70872,"1,370","22,425",57592,4.1
2018,Norwalk,Single Family,171422,2017,2018-08-10,21 SOUTH BEACH DR,1195160.0,1600000.0,0.75,POINT (-73.43601 41.05724),-73.43601,41.05724,"3,610","44,535",79129,3.5
2019,Fairfield,Single Family,180622,2018,2019-05-20,168 SKY TOP DRIVE,377860.0,560000.0,0.67,POINT (-73.23527 41.20722),-73.23527,41.20722,"2,604","25,749",48334,3.3
2019,Stamford,Condo,1800672,2018,2019-03-01,596 GLENBROOK ROAD # 12,327200.0,505000.0,0.65,POINT (-73.51858 41.07287),-73.51858,41.07287,"6,149","76,212",105279,3.2
2018,Bridgeport,Condo,180520,2018,2018-12-31,376 ANTON DR #13,93800.0,124130.0,0.76,POINT (-73.22084 41.22236),-73.22084,41.22236,"2,702","42,028",48489,5.7
2019,Bristol,Single Family,181057,2018,2019-09-10,279 QUEEN ST,139510.0,240000.0,0.58,POINT (-72.93457 41.67284),-72.93457,41.67284,"1,370","22,425",57592,4.1
2019,Meriden,Single Family,180552,2018,2019-05-15,42 GRAVEL ST,103880.0,183000.0,0.57,POINT (-72.77513 41.52969),-72.77513,41.52969,"1,420","22,728",44452,4.3
2019,Glastonbury,Single Family,180289,2018,2019-03-26,83 RIVERVIEW RD,457800.0,665000.0,0.69,POINT (-72.60533 41.67559),-72.60533,41.67559,"1,576","17,221",54651,2.5
2018,Bridgeport,Single Family,180083,2018,2018-10-15,129 PARK DR,124820.0,189900.0,0.66,POINT (-73.21355 41.21975),-73.21355,41.21975,"2,702","42,028",48489,5.7
2019,Bristol,Single Family,180342,2018,2019-01-22,280 RAMBLER ST,129570.0,210000.0,0.62,POINT (-72.8992 41.70772),-72.8992,41.70772,"1,370","22,425",57592,4.1
2018,Norwalk,Single Family,171247,2017,2018-07-09,66 WALTER AVE,219510.0,415000.0,0.53,POINT (-73.39588 41.11924),-73.39588,41.11924,"3,610","44,535",79129,3.5
2019,Bridgeport,Single Family,181083,2018,2019-04-17,513-515 GARFIELD AVE,145020.0,205000.0,0.71,POINT (-73.2068916 41.1944293),-73.2068916,41.1944293,"2,775","41,724",48672,5.3
2019,Hamden,Single Family,180657,2018,2019-06-27,57 WELCH ST,101640.0,181960.0,0.56,POINT (-72.94786 41.34506),-72.94786,41.34506,"1,706","20,577",41117,3.3
