Town,Year,Crime Type,Number of Crimes Committed,"Number of Crimes Committed per 100,000",Crime ID,State,geometry
Redding,2015,Arson,0.0,0.0,10361,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Total Crime,39.0,448.6,10362,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Total Violent Crime,1.0,11.5,10363,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Total Property Crime,38.0,437.1,10364,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Aggravated Assault,1.0,11.5,10365,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Murder,0.0,0.0,10366,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Rape,0.0,0.0,10367,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Robbery,0.0,0.0,10368,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Burglary,11.0,126.5,10369,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Larceny,26.0,299.1,10370,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Motor Vehicle Theft,1.0,11.5,10371,CT,POINT (-73.3834532 41.3025956)
Redding,2016,Arson,0.0,0.0,10372,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Total Crime,76.0,873.0,10373,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Total Violent Crime,4.0,45.9,10374,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Total Property Crime,72.0,827.0,10375,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Aggravated Assault,3.0,34.5,10376,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Murder,0.0,0.0,10377,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Rape,1.0,11.5,10378,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Robbery,0.0,0.0,10379,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Burglary,14.0,160.8,10380,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Larceny,54.0,620.3,10381,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Motor Vehicle Theft,4.0,45.9,10382,CT,POINT (-73.3834532 41.3025956)
Redding,2017,Arson,0.0,0.0,10383,CT,POINT (-73.3834532 41.3025956)
Ridgefield,2010,Total Crime,90.0,362.7,10384,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Total Violent Crime,3.0,12.1,10385,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Total Property Crime,87.0,350.6,10386,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Aggravated Assault,3.0,12.1,10387,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Murder,0.0,0.0,10388,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Rape,0.0,0.0,10389,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Robbery,0.0,0.0,10390,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Burglary,7.0,28.2,10391,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Larceny,78.0,314.4,10392,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Motor Vehicle Theft,2.0,8.1,10393,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2010,Arson,0.0,0.0,10394,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Total Crime,69.0,277.6,10395,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Total Violent Crime,0.0,0.0,10396,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Total Property Crime,69.0,277.6,10397,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Aggravated Assault,0.0,0.0,10398,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Murder,0.0,0.0,10399,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Rape,0.0,0.0,10400,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Robbery,0.0,0.0,10401,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Burglary,12.0,48.3,10402,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Larceny,57.0,229.3,10403,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Motor Vehicle Theft,0.0,0.0,10404,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2011,Arson,0.0,0.0,10405,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Total Crime,89.0,357.1,10406,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Total Violent Crime,1.0,4.0,10407,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Total Property Crime,88.0,353.0,10408,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Aggravated Assault,0.0,0.0,10409,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Murder,0.0,0.0,10410,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Rape,0.0,0.0,10411,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Robbery,1.0,4.0,10412,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Burglary,10.0,40.1,10413,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Larceny,77.0,308.9,10414,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Motor Vehicle Theft,1.0,4.0,10415,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2012,Arson,1.0,4.0,10416,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Total Crime,76.0,304.5,10417,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Total Violent Crime,0.0,0.0,10418,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Total Property Crime,76.0,304.5,10419,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Aggravated Assault,0.0,0.0,10420,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Murder,0.0,0.0,10421,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Rape,0.0,0.0,10422,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Robbery,0.0,0.0,10423,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Burglary,7.0,28.0,10424,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Larceny,69.0,276.5,10425,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Motor Vehicle Theft,0.0,0.0,10426,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2013,Arson,0.0,0.0,10427,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Total Crime,66.0,264.7,10428,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Total Violent Crime,1.0,4.0,10429,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Total Property Crime,65.0,260.6,10430,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Aggravated Assault,1.0,4.0,10431,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Murder,0.0,0.0,10432,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Rape,0.0,0.0,10433,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Robbery,0.0,0.0,10434,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Burglary,3.0,12.0,10435,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Larceny,61.0,244.6,10436,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Motor Vehicle Theft,1.0,4.0,10437,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2014,Arson,0.0,0.0,10438,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Total Crime,108.0,433.5,10439,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Total Violent Crime,2.0,8.0,10440,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Total Property Crime,106.0,425.5,10441,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Aggravated Assault,1.0,4.0,10442,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Murder,0.0,0.0,10443,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Rape,0.0,0.0,10444,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Robbery,1.0,4.0,10445,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Burglary,14.0,56.2,10446,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Larceny,91.0,365.3,10447,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Motor Vehicle Theft,1.0,4.0,10448,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2015,Arson,0.0,0.0,10449,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Total Crime,74.0,297.8,10450,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Total Violent Crime,2.0,8.0,10451,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Total Property Crime,72.0,289.7,10452,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Aggravated Assault,2.0,8.0,10453,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Murder,0.0,0.0,10454,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Rape,0.0,0.0,10455,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Robbery,0.0,0.0,10456,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Burglary,7.0,28.2,10457,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Larceny,63.0,253.5,10458,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Motor Vehicle Theft,2.0,8.0,10459,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2016,Arson,0.0,0.0,10460,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Total Crime,110.0,442.0,10461,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Total Violent Crime,0.0,0.0,10462,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Total Property Crime,110.0,442.0,10463,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Aggravated Assault,0.0,0.0,10464,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Murder,0.0,0.0,10465,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Rape,0.0,0.0,10466,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Robbery,0.0,0.0,10467,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Burglary,3.0,12.1,10468,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Larceny,91.0,365.6,10469,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Motor Vehicle Theft,16.0,64.3,10470,CT,POINT (-73.49345520437956 41.267211)
Ridgefield,2017,Arson,0.0,0.0,10471,CT,POINT (-73.49345520437956 41.267211)
Rocky Hill,2010,Total Crime,300.0,1591.1,10472,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Total Violent Crime,10.0,53.0,10473,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Total Property Crime,290.0,1538.1,10474,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Aggravated Assault,2.0,10.6,10475,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Murder,0.0,0.0,10476,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Rape,4.0,21.2,10477,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Robbery,4.0,21.2,10478,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Burglary,34.0,180.3,10479,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Larceny,238.0,1262.3,10480,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Motor Vehicle Theft,18.0,95.5,10481,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2010,Arson,2.0,10.6,10482,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Total Crime,272.0,1439.9,10483,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Total Violent Crime,6.0,31.8,10484,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Total Property Crime,266.0,1408.2,10485,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Aggravated Assault,2.0,10.6,10486,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Murder,0.0,0.0,10487,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Rape,1.0,5.3,10488,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Robbery,3.0,15.9,10489,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Burglary,28.0,148.2,10490,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Larceny,236.0,1249.3,10491,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Motor Vehicle Theft,2.0,10.6,10492,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2011,Arson,0.0,0.0,10493,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Total Crime,279.0,1473.0,10494,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Total Violent Crime,3.0,15.8,10495,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Total Property Crime,276.0,1457.2,10496,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Aggravated Assault,0.0,0.0,10497,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Murder,0.0,0.0,10498,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Rape,2.0,10.6,10499,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Robbery,1.0,5.3,10500,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Burglary,33.0,174.2,10501,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Larceny,234.0,1235.4,10502,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Motor Vehicle Theft,9.0,47.5,10503,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2012,Arson,0.0,0.0,10504,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Total Crime,307.0,1618.9,10505,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Total Violent Crime,9.0,47.5,10506,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Total Property Crime,298.0,1571.4,10507,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Aggravated Assault,1.0,5.3,10508,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Murder,0.0,0.0,10509,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Rape,1.0,5.3,10510,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Robbery,7.0,36.9,10511,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Burglary,27.0,142.4,10512,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Larceny,256.0,1349.9,10513,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Motor Vehicle Theft,15.0,79.1,10514,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2013,Arson,0.0,0.0,10515,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Total Crime,379.0,2000.0,10516,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Total Violent Crime,2.0,10.6,10517,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Total Property Crime,377.0,1989.4,10518,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Aggravated Assault,0.0,0.0,10519,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Murder,0.0,0.0,10520,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Rape,0.0,0.0,10521,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Robbery,2.0,10.6,10522,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Burglary,49.0,258.6,10523,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Larceny,314.0,1657.0,10524,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Motor Vehicle Theft,14.0,73.9,10525,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2014,Arson,0.0,0.0,10526,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Total Crime,353.0,1864.8,10527,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Total Violent Crime,3.0,15.8,10528,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Total Property Crime,350.0,1848.9,10529,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Aggravated Assault,0.0,0.0,10530,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Murder,0.0,0.0,10531,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Rape,0.0,0.0,10532,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Robbery,3.0,15.8,10533,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Burglary,27.0,142.6,10534,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Larceny,311.0,1642.9,10535,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Motor Vehicle Theft,12.0,63.4,10536,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2015,Arson,1.0,5.3,10537,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Total Crime,298.0,1577.9,10538,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Total Violent Crime,9.0,47.7,10539,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Total Property Crime,289.0,1530.2,10540,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Aggravated Assault,1.0,5.3,10541,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Murder,0.0,0.0,10542,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Rape,4.0,21.2,10543,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Robbery,4.0,21.2,10544,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Burglary,28.0,148.3,10545,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Larceny,239.0,1265.5,10546,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Motor Vehicle Theft,22.0,116.5,10547,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2016,Arson,1.0,5.3,10548,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Total Crime,296.0,1565.1,10549,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Total Violent Crime,5.0,26.4,10550,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Total Property Crime,291.0,1538.7,10551,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Aggravated Assault,2.0,10.6,10552,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Murder,0.0,0.0,10553,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Rape,3.0,15.9,10554,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Robbery,0.0,0.0,10555,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Burglary,33.0,174.5,10556,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Larceny,226.0,1195.0,10557,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Motor Vehicle Theft,32.0,169.2,10558,CT,POINT (-72.6392587 41.6648216)
Rocky Hill,2017,Arson,0.0,0.0,10559,CT,POINT (-72.6392587 41.6648216)
Roxbury,2010,Total Crime,11.0,490.9,10560,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Total Violent Crime,0.0,0.0,10561,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Total Property Crime,11.0,490.9,10562,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Aggravated Assault,0.0,0.0,10563,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Murder,0.0,0.0,10564,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Rape,0.0,0.0,10565,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Robbery,0.0,0.0,10566,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Burglary,6.0,267.7,10567,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Larceny,5.0,223.1,10568,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Motor Vehicle Theft,0.0,0.0,10569,CT,POINT (-73.3088922 41.5568282)
Roxbury,2010,Arson,0.0,0.0,10570,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Total Crime,19.0,846.3,10571,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Total Violent Crime,2.0,89.1,10572,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Total Property Crime,17.0,757.2,10573,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Aggravated Assault,2.0,89.1,10574,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Murder,0.0,0.0,10575,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Rape,0.0,0.0,10576,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Robbery,0.0,0.0,10577,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Burglary,5.0,222.7,10578,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Larceny,12.0,534.5,10579,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Motor Vehicle Theft,0.0,0.0,10580,CT,POINT (-73.3088922 41.5568282)
Roxbury,2011,Arson,1.0,44.5,10581,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Total Crime,18.0,799.6,10582,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Total Violent Crime,1.0,44.4,10583,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Total Property Crime,17.0,755.2,10584,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Aggravated Assault,1.0,44.4,10585,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Murder,0.0,0.0,10586,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Rape,0.0,0.0,10587,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Robbery,0.0,0.0,10588,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Burglary,2.0,88.8,10589,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Larceny,13.0,577.5,10590,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Motor Vehicle Theft,2.0,88.8,10591,CT,POINT (-73.3088922 41.5568282)
Roxbury,2012,Arson,0.0,0.0,10592,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Total Crime,13.0,576.8,10593,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Total Violent Crime,1.0,44.4,10594,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Total Property Crime,12.0,532.4,10595,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Aggravated Assault,1.0,44.4,10596,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Murder,0.0,0.0,10597,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Rape,0.0,0.0,10598,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Robbery,0.0,0.0,10599,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Burglary,6.0,266.2,10600,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Larceny,6.0,266.2,10601,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Motor Vehicle Theft,0.0,0.0,10602,CT,POINT (-73.3088922 41.5568282)
Roxbury,2013,Arson,0.0,0.0,10603,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Total Crime,12.0,532.9,10604,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Total Violent Crime,0.0,0.0,10605,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Total Property Crime,12.0,532.9,10606,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Aggravated Assault,0.0,0.0,10607,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Murder,0.0,0.0,10608,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Rape,0.0,0.0,10609,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Robbery,0.0,0.0,10610,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Burglary,2.0,88.8,10611,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Larceny,10.0,444.0,10612,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Motor Vehicle Theft,0.0,0.0,10613,CT,POINT (-73.3088922 41.5568282)
Roxbury,2014,Arson,0.0,0.0,10614,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Total Crime,13.0,577.8,10615,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Total Violent Crime,0.0,0.0,10616,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Total Property Crime,13.0,577.8,10617,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Aggravated Assault,0.0,0.0,10618,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Murder,0.0,0.0,10619,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Rape,0.0,0.0,10620,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Robbery,0.0,0.0,10621,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Burglary,5.0,222.2,10622,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Larceny,8.0,355.6,10623,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Motor Vehicle Theft,0.0,0.0,10624,CT,POINT (-73.3088922 41.5568282)
Roxbury,2015,Arson,0.0,0.0,10625,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Total Crime,12.0,534.5,10626,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Total Violent Crime,1.0,44.5,10627,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Total Property Crime,11.0,490.0,10628,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Aggravated Assault,1.0,44.5,10629,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Murder,0.0,0.0,10630,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Rape,0.0,0.0,10631,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Robbery,0.0,0.0,10632,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Burglary,4.0,178.2,10633,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Larceny,6.0,267.3,10634,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Motor Vehicle Theft,1.0,44.5,10635,CT,POINT (-73.3088922 41.5568282)
Roxbury,2016,Arson,0.0,0.0,10636,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Total Crime,12.0,533.8,10637,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Total Violent Crime,0.0,0.0,10638,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Total Property Crime,12.0,533.8,10639,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Aggravated Assault,0.0,0.0,10640,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Murder,0.0,0.0,10641,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Rape,0.0,0.0,10642,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Robbery,0.0,0.0,10643,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Burglary,4.0,177.9,10644,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Larceny,8.0,355.9,10645,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Motor Vehicle Theft,0.0,0.0,10646,CT,POINT (-73.3088922 41.5568282)
Roxbury,2017,Arson,0.0,0.0,10647,CT,POINT (-73.3088922 41.5568282)
